time (s),inlet temp (K),outlet temp (K)
6432.5,750.496645828327,748.153190182757
6433,750.621753025728,748.151426252109
6433.5,750.747726078027,748.149815197865
6434,750.874600326239,748.148329120904
6434.5,751.002340429348,748.14710032336
6435,751.130916936508,748.146024576637
6435.5,751.260391694496,748.145219427207
6436,751.39070580162,748.144586422575
6436.5,751.521882818556,748.144234369211
6437,751.653928635474,748.144112526218
6437.5,751.786781405595,748.14420474315
6438,751.92049708553,748.144557315406
6438.5,752.055022663752,748.145110783744
6439,752.190384646025,748.145918701581
6439.5,752.326580087263,748.146966509759
6440,752.463582481706,748.14829893449
6440.5,752.601388884267,748.149912358273
6441,752.740002240031,748.151817875892
6441.5,752.879419603915,748.154013940482
6442,753.019643921002,748.156555021511
6442.5,753.160639850277,748.159382269624
6443,753.302413281908,748.162559657785
6443.5,753.444990721658,748.166080603955
6444,753.588310322749,748.169954677266
6444.5,753.732407426196,748.174224469452
6445,753.877276141831,748.17887683686
6445.5,754.022889963891,748.183988221143
6446,754.169245947291,748.189502059906
6446.5,754.316347037117,748.195488190382
6447,754.464190288283,748.201968671678
6447.5,754.61277570079,748.208978793912
6448,754.762076768875,748.216517181565
6448.5,754.912117053215,748.224637436482
6449,755.062840597203,748.233335239894
6449.5,755.214276851684,748.242644358492
6450,755.366425816659,748.252610412929
6450.5,755.519287492128,748.263218012199
6451,755.672800031312,748.274524484853
6451.5,755.827022335905,748.286559297511
6452,755.981927900145,748.299327554636
6452.5,756.1374843281,748.312894773378
6453,756.293721070617,748.327289599148
6453.5,756.450611621935,748.342487830214
6454,756.608150091882,748.358563730825
6454.5,756.766339425545,748.375545264485
6455,756.925176677839,748.393414756391
6455.5,757.084667738933,748.412258317846
6456,757.244744871879,748.432086236766
6456.5,757.40547286854,748.452936060803
6457,757.566792827223,748.474809935282
6457.5,757.728757759451,748.49778071818
6458,757.891285202855,748.521741569421
6458.5,758.054431114042,748.547211170544
6459,758.218163097082,748.573808903907
6459.5,758.382484097058,748.601546828406
6460,758.547364663125,748.630469920921
6460.5,758.712834246128,748.660647382284
6461,758.878857505052,748.692154986165
6461.5,759.045469780913,748.725035442018
6462,759.212582721171,748.759396086456
6462.5,759.380278788195,748.79523847107
6463,759.548504970464,748.832655230101
6463.5,759.717255377806,748.871659605257
6464,759.886503504459,748.912342040161
6464.5,760.056308252119,748.954778254035
6465,760.226607774005,748.999057275057
6465.5,760.397405015203,749.045312830219
6466,760.568723536389,749.09363027329
6466.5,760.740513271126,749.144081824742
6467,760.912794835005,749.196796039325
6467.5,761.085541722264,749.25191500575
6468,761.25878338375,749.309551879065
6468.5,761.432460917769,749.36988533853
6469,761.606600830084,749.433152234413
6469.5,761.781206065779,749.499472464996
6470,761.956247174007,749.569078440616
6470.5,762.131718264599,749.642263365429
6471,762.307625227725,749.719204697924
6471.5,762.483965118299,749.800226894533
6472,762.660708485475,749.885567592407
6472.5,762.837855329253,749.975505641447
6473,763.015402704548,750.07034415423
6473.5,763.193353556445,750.170411187321
6474,763.371675489011,750.27607963447
6474.5,763.55040089818,750.387787043962
6475,763.729467937172,750.50607260497
6475.5,763.908935507682,750.63143048068
6476,764.088744708014,750.76437238559
6476.5,764.26889553817,750.905450145792
6477,764.449417448997,751.055182588541
6477.5,764.630248593715,751.214072129528
6478,764.811421368256,751.382544650465
6478.5,764.992932827537,751.560855911163
6479,765.174756465794,751.749233154149
6479.5,765.356859887095,751.947694306056
6480,765.539299048051,752.156339999395
6480.5,765.722020937137,752.375180929941
6481,765.905019664183,752.60416557098
6481.5,766.088301119359,752.843257079809
6482,766.271856467411,753.092536295326
6482.5,766.455694543592,753.352020798624
6483,766.639777061802,753.621944088711
6483.5,766.82410991221,753.902651975607
6484,767.008687204647,754.194294936047
6484.5,767.193514829282,754.497083304081
6485,767.378560390184,754.811320717244
6485.5,767.563820942268,755.137288380551
6486,767.749299430618,755.475432952629
6486.5,767.93499291015,755.826383701544
6487,768.120874875103,756.191266206924
6487.5,768.306968886152,756.571773538189
6488,768.493221931775,756.969818462393
6488.5,768.679660517732,757.387481175065
6489,768.866284644025,757.826143055993
6489.5,769.053061914722,758.286374790275
6490,769.239998219991,758.766738516304
6490.5,769.427084724579,759.263932340345
6491,769.614297867809,759.773905038735
6491.5,769.801664155442,760.29582195786
6492,769.989124685785,760.821728557872
6492.5,770.176741305617,761.354875494033
6493,770.364449223073,761.896619859693
6493.5,770.552280834087,762.448874834598
6494,770.740174291879,763.013111039002
6494.5,770.928191443227,763.589907681529
6495,771.116270441354,764.17891709027
6495.5,771.304443682191,764.779483937827
6496,771.49264931896,765.390822110861
6496.5,771.680943308268,766.012000664089
6497,771.869272638594,766.643133427261
6497.5,772.057660870612,767.284940409687
6498,772.246081498563,767.937789121717
6498.5,772.43453157736,768.600197325102
6499,772.623014052089,769.268385416929
6499.5,772.811496526818,769.93731948686
6500,772.999979001546,770.602562293873
6500.5,773.188493872207,771.257698553476
6501,773.376976346935,771.896540624605
6501.5,773.565455876579,772.51378117374
6502,773.753879449615,773.10621243546
6502.5,773.942300077565,773.671507598246
6503,774.130688309584,774.207479457673
6503.5,774.319047090756,774.712003730357
6504,774.507311629218,775.18811433289
6504.5,774.695546716833,775.640781519103
6505,774.883717012585,776.070631220466
6505.5,775.071798955797,776.47288876008
6506,775.259786656298,776.837474734801
6506.5,775.447709564937,777.148053485549
6507,775.635511725104,777.3970332649
6507.5,775.823249093407,777.589935671378
6508,776.010833317307,777.735030749137
6508.5,776.198326243582,777.845033397663
6509,776.385692531215,777.932357952544
6509.5,776.572905674445,778.006232696999
6510,776.759992179033,778.074286105526
6510.5,776.946925539218,778.142097096419
6511,777.133705754999,778.209117478095
6511.5,777.320300430445,778.272426876255
6512,777.506768467249,778.33316043593
6512.5,777.693018567787,778.391938567453
6513,777.879115523921,778.449114445315
6513.5,778.064997488873,778.506729247745
6514,778.250690968406,778.571205983072
6514.5,778.436169456756,778.64665266863
6515,778.62143000884,778.73481166621
6515.5,778.806475569742,778.837574539948
6516,778.991300249293,778.951211176899
6516.5,779.175880486814,779.065978513673
6517,779.360213337223,779.187026668436
6517.5,779.544295855432,779.333656821682
6518,779.728104480767,779.501704183722
6518.5,779.911659828818,779.679956803566
6519,780.094967789756,779.866403591242
6519.5,780.277969461887,780.069934109706
6520,780.460691350973,780.293630992098
6520.5,780.643101061082,780.539702018329
6521,780.82523393323,780.802343379207
6521.5,781.007057571487,781.072333270155
6522,781.188539579921,781.336532653826
6522.5,781.369712354462,781.589222409383
6523,781.550572950027,781.821715630842
6523.5,781.731065410007,782.044021501395
6524,781.91124569101,782.270574424898
6524.5,782.091054891342,782.510585866353
6525,782.270493011005,782.765784420838
6525.5,782.449589500844,783.021672516929
6526,782.628285459166,783.271147518146
6526.5,782.806636842579,783.516829274331
6527,782.984587694476,783.758335931142
6527.5,783.162135069771,783.988896048029
6528,783.339281913549,784.196012945958
6528.5,783.516025280725,784.376849546642
6529,783.692335720452,784.530209401704
6529.5,783.868239738493,784.663427054094
6530,784.04371377417,784.782382604669
6530.5,784.218751937314,784.889594404571
6531,784.393357173009,784.987441403086
6531.5,784.567500030408,785.080532765575
6532,784.741207015274,785.153102062097
6532.5,784.914419225913,785.192476268071
6533,785.087195564019,785.211702159101
6533.5,785.259447677051,785.22095089816
6534,785.43126391755,785.225077063533
6534.5,785.602555932975,785.22466687767
6535,785.773382625019,785.228196350996
6535.5,785.943682146906,785.24055389242
6536,786.113457443718,785.259003715097
6536.5,786.282735021218,785.277784681562
6537,786.45148542856,785.296104412078
6537.5,786.619711610829,785.320425797219
6538,786.787378227007,785.360226537421
6538.5,786.954517673026,785.426037879624
6539,787.121103443125,785.526290055612
6539.5,787.287126702049,785.663300683234
6540,787.452596285053,785.828232340525
6540.5,787.617506301966,785.996340381095
6541,787.781797851095,786.142450571822
6541.5,787.945529834135,786.254123022031
6542,788.108675745322,786.335815307536
6542.5,788.271232639573,786.401078966688
6543,788.433168120954,786.465043094229
6543.5,788.594517530484,786.540545781957
6544,788.755216076298,786.63650218689
6544.5,788.915322660091,786.76066849037
6545,789.074784270338,786.915826312416
6545.5,789.233621522632,787.097600815133
6546,789.391810856295,787.300400835886
6546.5,789.54937877709,787.511902596678
6547,789.706266383322,787.712009580365
6547.5,789.862506070924,787.886222607664
6548,790.018062498879,788.022733210671
6548.5,790.172965118034,788.117178970798
6549,790.327160916865,788.172579202802
6549.5,790.480702906896,788.198939863551
6550,790.633535131518,788.210613915851
6550.5,790.785681151408,788.22209115004
6551,790.937149801821,788.23873351235
6551.5,791.087873345809,788.256970110043
6552,791.237884179303,788.269868057274
6552.5,791.387214698234,788.277370053515
6553,791.535770659894,788.284598808058
6553.5,791.68361391106,788.296383518068
6554,791.830744451733,788.316952522278
6554.5,791.977100435133,788.346503411468
6555,792.122714257193,788.380657989876
6555.5,792.267582972828,788.409183206151
6556,792.411677131191,788.420695952943
6556.5,792.554999677366,788.417298128829
6557,792.697577117116,788.419953570961
6557.5,792.839350548747,788.457216501714
6558,792.980346478022,788.554943229419
6558.5,793.120570795109,788.692484458038
6559,793.259988158992,788.795297464396
6559.5,793.398601514757,788.817636148781
6560,793.536407917318,788.779236465764
6560.5,793.67341031176,788.730963277426
6561,793.809576302152,788.703923181088
6561.5,793.944938284425,788.719414654241
6562,794.079493313495,788.810416212411
6562.5,794.213179542582,788.98495625844
6563,794.34606176355,789.216564648044
6563.5,794.478078129622,789.450652073781
6564,794.609255146558,789.648013283053
6564.5,794.739598704528,789.821575462246
6565,794.86904401167,790.001349248283
6565.5,794.997649969676,790.214234573346
6566,795.125390072785,790.444378428196
6566.5,795.25223487015,790.666672756102
6567,795.378207922449,790.883297097336
6567.5,795.50331511985,791.088467163408
6568,795.627524066422,791.279671362159
6568.5,795.75083770725,791.447221993799
6569,795.873250152165,791.589011190572
6569.5,795.994793797098,791.704501914002
6570,796.115380289508,791.796212435504
6570.5,796.23506853109,791.875902970884
6571,796.353855576758,791.955914022626
6571.5,796.47171492075,792.049343729682
6572,796.588646563067,792.171252314251
6572.5,796.704647558624,792.325043725536
6573,796.819688456573,792.508381316014
6573.5,796.933831103693,792.715903933609
6574,797.047010708122,792.939708206771
6574.5,797.159233160028,793.174980571575
6575,797.270495514327,793.426849370173
6575.5,797.380827221866,793.701980215834
6576,797.49016938095,794.017000730101
6576.5,797.598551442427,794.391618783129
6577,797.705973406298,794.850039460571
6577.5,797.812402876629,795.398208899033
6578,797.917872249354,795.983110036824
6578.5,798.022349128539,796.500870741982
6579,798.125836459271,796.902241732846
6579.5,798.228334241548,797.214561807741
6580,798.329836585203,797.48195190518
6580.5,798.430322874641,797.730829516523
6581,798.529813725455,797.967990811791
6581.5,798.628312082731,798.204260779595
6582,798.725791440706,798.455315660589
6582.5,798.822245909211,798.737619550375
6583,798.917681378415,799.064840687458
6583.5,799.012121408996,799.440356568646
6584,799.105512989429,799.855230825915
6584.5,799.197850229544,800.278601646813
6585,799.289192031037,800.68242033282
6585.5,799.379485382382,801.041739495273
6586,799.468724393409,801.352387427468
6586.5,799.556941460051,801.622726243345
6587,799.644074735529,801.863072554303
6587.5,799.730183121537,802.081934790749
6588,799.815240112313,802.284194350649
6588.5,799.899213311924,802.471873407356
6589,799.982135116303,802.641283075906
6589.5,800.063999635281,802.792700724162
6590,800.144812759026,802.925294321672
6590.5,800.22451264076,803.039569788594
6591,800.303158182177,803.137064700838
6591.5,800.380749383277,803.220202831622
6592,800.457227342366,803.290081352788
6592.5,800.532618565207,803.350700002839
6593,800.606958392816,803.404801780842
6593.5,800.680182033328,803.454321783537
6594,800.752295376915,803.496396738803
6594.5,800.823348490015,803.526023687994
6595,800.89329130619,803.534660165363
6595.5,800.962117935268,803.512894316857
6596,801.029860773183,803.460591991342
6596.5,801.096487424002,803.386201512259
6597,801.161997887726,803.302333911886
6597.5,801.226424560286,803.221685188555
6598,801.289708539989,803.154987209964
6598.5,801.351876332596,803.109830159055
6599,801.412927938107,803.093985992221
6599.5,801.472863356523,803.110816830661
6600,801.531685532928,803.160616926159
6600.5,801.589359126307,803.232906269094
6601,801.645919477674,803.310816342349
6601.5,801.701363641946,803.370381031029
6602,801.755632717429,803.387279252118
6602.5,801.808785605816,803.35015252703
6603,801.860822307108,803.257433505348
6603.5,801.911683919611,803.119976822724
6604,801.961429345018,802.952638383504
6604.5,802.010029132483,802.772804135214
6605,802.057483282006,802.597842327231
6605.5,802.103791793586,802.442484250531
6606,802.14895172214,802.318974959567
6606.5,802.192936561904,802.236540179024
6607,802.235805214573,802.201659401667
6607.5,802.277498778453,802.217422813856
6608,802.318043759305,802.282090515621
6608.5,802.357413651369,802.386145153819
6609,802.39563790549,802.514804757696
6609.5,802.432713576584,802.656862789335
6610,802.468614158889,802.802385124873
